book_id,title,title_without_series,isbn,isbn13,openlibrary_title,openlibrary_authors,openlibrary_isbn10,openlibrary_isbn13,google_title,google_authors,google_isbn10,google_isbn13,title_similarity_openlibrary,title_similarity_google,title_similarity_between_apis,isbn13_match_openlibrary,isbn13_match_google,same_isbn13_between_apis,match_score,match_status
21570745,Gareb,Gareb,,,Tȯrki khalyklar ădăbii͡aty ḣăm săngate Shăryk ḣăm Gareb mădănii͡ate kontekstynda,Russia) Tȯrki khalyklar ădăbii͡aty ḣăm săngate Shăryk ḣăm Gareb mădănii͡ate kontekstynda (Conference) (2013 Kazanʹ,592220730X,9785922207300,Bilagat al-gareb,Mohammed Kamel Haggag,,,0.1205,0.4762,0.2979,False,False,False,-17,REJEITAR
6344897,في حضرة الغياب,في حضرة الغياب,9953212546,9789953212548,Fī ḥaḍrat al-ghiyāb,Mahmud Darwish,9953212546,,فى حضرة الغياب,محمود درويش,,,0.1212,0.9286,0.1212,False,False,False,78,REJEITAR
18297810,A Song For Lya,A Song For Lya,,,A song for Lya and other stories,George R. R. Martin,0380005212,9780380005215,A song for Lya,George R. R. Martin,,,0.6087,1.0,0.6087,False,False,False,45,REJEITAR
33676,"Saving the World and Other Extreme Sports (Maximum Ride, #3)","Saving the World and Other Extreme Sports (Maximum Ride, #3)",0316155608,9780316155601,Maximum Ride #3,James Patterson|Valentina de Angelis,0316155608,,Saving the World and Other Extreme Sports,James Patterson,0756983533,9780756983536,0.4,0.8454,0.1818,False,False,False,76,REJEITAR
7940930,"Magic Bites (Kate Daniels, #1)","Magic Bites (Kate Daniels, #1)",,,Magic Bites,Ilona Andrews,1101041978,9781429569828,magic bites:A Kate Daniels novel,Ilona Andrews,,,0.5946,0.8621,0.5116,False,False,False,37,REJEITAR
16005219,"Get Even (Don't Get Mad, #1)","Get Even (Don't Get Mad, #1)",,,Even Cowgirls Get the Blues,Tom Robbins,0395245109,9780395245101,Don't Get Mad Get Even,Colin Goodwin,1910077720,9781910077726,0.4706,0.6087,0.4082,False,False,False,-17,REJEITAR
24947023,"One Cut Deeper (A Killer Need, #1)","One Cut Deeper (A Killer Need, #1)",,,One Cut Deeper,Joely Sue Burkhart,1426899890,9781426899898,,,,,0.6364,0.0,0.0,False,False,False,-17,REJEITAR
6627944,"The Mystery at Lilac Inn (Nancy Drew, #4)","The Mystery at Lilac Inn (Nancy Drew, #4)",,,Mystery at Lilac Inn,Leslie McFarlane,0448490056,9781616868840,"The Mystery at Lilac Inn (Nancy Drew, Book 4)",Carolyn Keene,1773232045,9781773232041,0.7018,0.9367,0.6452,False,False,False,22,REJEITAR
28233082,"The Girl In The Ice (Detective Erika Foster, #1)","The Girl In The Ice (Detective Erika Foster, #1)",,,Girl in the Ice,Robert Bryndza,0751571466,9780751570656,The Girl in the Ice (Large Print),Robert Bryndza,1946211702,9781946211705,0.5085,0.6667,0.6522,False,False,False,6,REJEITAR
17973374,"Tragic (Rook and Ronin, #1)","Tragic (Rook and Ronin, #1)",,,The short and tragic life of Robert Peace,Jeff Hobbs,1410477193,9781410477194,The Origin of German Tragic Drama,Walter Benjamin,1789604737,9781789604733,0.375,0.3214,0.5135,False,False,False,-17,REJEITAR
24238158,Forget Me Not,Forget Me Not,,,Wu wang wo,Ann Maxwell,9578124716,9789578124714,Forget Me Not,Geoffrey Batchen,156898619X,9781568986197,0.087,1.0,0.2609,False,False,False,30,REJEITAR
27804498,The Underground (Superhuman Book 1),The Underground (Superhuman Book 1),,,,,,,Notes from the Underground,Fyodor Dostoevsky,1623958210,9781623958213,0.0,0.5085,0.0,False,False,False,-25,REJEITAR
176797,"The Oathbound (Valdemar: Vows and Honor, #1)","The Oathbound (Valdemar: Vows and Honor, #1)",0886774144,9780886774141,The Oathbound (Vows and Honor #1),Mercedes Lackey,0886774144,9780886774141,The Oathbound,Mercedes Lackey,0886774144,9780886774141,0.8696,0.5,0.6047,True,True,True,245,REJEITAR
18104725,The Almost Nearly Perfect People: Behind the Myth of the Scandinavian Utopia,The Almost Nearly Perfect People: Behind the Myth of the Scandinavian Utopia,0224089625,9780224089623,Almost Nearly Perfect People The Truth about the Nordic Miracle,Michael Booth,0224089625,9780224089623,The Almost Nearly Perfect People,Michael Booth,0224089625,9780224089623,0.5652,0.5981,0.5895,True,True,True,206,REJEITAR
15197,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)","Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",0679729771,9780679729778,Maus II: And Here My Troubles Began,Art Spiegelman,0679729771,,Maus II: A Survivor's Tale,Art Spiegelman,0679729771,9780679729778,0.7312,0.5952,0.5424,False,True,False,136,REJEITAR
15196,"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)","Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)",0394541553,9780394541556,"Maus I, My Father Bleeds History",Art Spiegelman,0394541553,,Maus I & II,Art Spiegelman,0394541553,9780394541556,0.7126,0.2769,0.4,False,True,False,128,REJEITAR
16101128,"The 5th Wave (The 5th Wave, #1)","The 5th Wave (The 5th Wave, #1)",0399162410,9780399162411,The 5th Wave,Richard Yancey,0399162410,9780399162411,The 5th Wave 3. The Last Star,Rick Yancey,110199620X,9781101996201,0.6154,0.7273,0.6,True,False,False,81,REJEITAR
289870,The Hobbit,The Hobbit,054792822X,9780547928227,The Hobbit,J.R.R. Tolkien,054792822X,9780547928227,"The Hobbit, Or, There and Back Again",J. R. R. Tolkien,054792822X,9780547928227,1.0,0.4545,0.4545,True,True,True,261,REJEITAR
1709407,"Lord John and the Hellfire Club (Lord John Grey, #0.5)","Lord John and the Hellfire Club (Lord John Grey, #0.5)",140255981X,9781402559815,Hellfire [UNABRIDGED],Diana Gabaldon,140255981X,9781402559815,The Hellfire Club,Daniel P. Mannix,1618867458,9781618867452,0.4348,0.5075,0.6111,True,False,False,65,REJEITAR
20323969,"Necromancer's Revenge (Trix SinClara, #0.5)","Necromancer's Revenge (Trix SinClara, #0.5)",,,,,,,Awakening,Austin Andrews,1703171004,9781703171006,0.0,0.2083,0.0,False,False,False,-25,REJEITAR
17831619,"Beautiful Beginning (Beautiful Bastard, #3.5)","Beautiful Beginning (Beautiful Bastard, #3.5)",,,Charmante allumeuse,Christina Lauren,276194111X,9782761941112,Beautiful beginning (Beautiful bastard #6),Christina Lauren,886508636X,9788865086360,0.1,0.95,0.1034,False,False,False,53,REJEITAR
30226723,"King's Cage (Red Queen, #3)","King's Cage (Red Queen, #3)",0062310712,9780062310712,King's Cage (Red Queen Book 3),Victoria Aveyard,0062310712,9780062310712,King's Cage,Victoria Aveyard,0062310712,9780062310712,0.902,0.6471,0.5641,True,True,True,245,REJEITAR
28576367,"Glass Ceilings (True Heroes, #2)","Glass Ceilings (True Heroes, #2)",,,,,,,Glass Ceilings and 100-Hour Couples,Dianna Shandy|Karine Moe,0820379921,9780820379920,0.0,0.6667,0.0,False,False,False,-25,REJEITAR
25899336,When Breath Becomes Air,When Breath Becomes Air,,,Son Nefes Havaya Karismadan,Paul Kalanithi,9752122566,9789752122567,When Breath Becomes Air,Paul Kalanithi,1473523494,9781473523494,0.32,1.0,0.32,False,False,False,45,REJEITAR
25148562,"Saga: El Príncipe Robot (Saga, #3)","Saga: El Príncipe Robot (Saga, #3)",,9789871485567,Saga,Brian K. Vaughan,8468478873,9788468478876,Pioneiros e empreendedores,Jacques Marcovitch,8531408911,9788531408915,0.2424,0.3636,0.0667,False,False,False,-17,REJEITAR
10267563,"Luce del mondo. Il Papa, la Chiesa e i segni dei tempi. Una conversazione con Peter Seewald","Luce del mondo. Il Papa, la Chiesa e i segni dei tempi. Una conversazione con Peter Seewald",882098458X,9788820984588,Luce del mondo,Joseph Ratzinger|Peter Seewald,,9788820984588,"Luce del mondo. Il papa, la Chiesa e i segni dei tempi. Una conversazione con Peter Seewald",Pope Benedict XVI|Peter Seewald,882098458X,9788820984588,0.2745,1.0,0.2745,True,True,True,221,REJEITAR
7310971,A Christmas Carol: An Original Performance,A Christmas Carol: An Original Performance,,,Christmas Carol,Charles Dickens,0879464429,9781727870527,A Christmas Carol in Prose,Charles Dickens,,,0.5357,0.6567,0.7317,False,False,False,-10,REJEITAR
16249388,"Edible (Exquisite, #3)","Edible (Exquisite, #3)",,,Edible Medicinal and Non-Medicinal Plants,Lim Tong Kwee,9402405070,9789402405071,Edible Insects of the World,Jun Mitsuhashi,1315350882,9781315350882,0.339,0.5333,0.3824,False,False,False,-9,REJEITAR
22449285,"The Remedy (The Program, #0.5)","The Remedy (The Program, #0.5)",,,Remedy,Suzanne Young,1481437658,9781481437677,The Remedy,Alfred Stephen Burdick,,,0.375,0.5556,0.75,False,False,False,13,BAIXO
20739284,"The Certainty of Violet & Luke (The Coincidence, #5)","The Certainty of Violet & Luke (The Coincidence, #5)",,,,,,,The Certainty of Violet and Luke,Jessica Sorensen,1939045606,9781939045607,0.0,0.7179,0.0,False,False,False,-25,REJEITAR
30736289,"Calul și băiatul (Chronicles of Narnia, #3)","Calul și băiatul (Chronicles of Narnia, #3)",9786068620,,,,,,Calul și bǎiatul,Clive Staples Lewis,9735768747,9789735768744,0.0,0.5818,0.0,False,False,False,-25,REJEITAR
86492,"A Superior Death (Anna Pigeon, #2)","A Superior Death (Anna Pigeon, #2)",042519471X,9780425194713,A Superior Death (Anna Pigeon Mysteries),Nevada Barr,042519471X,9780425194713,A Superior Death,Nevada Barr,042519471X,9780425194713,0.8529,0.6957,0.5926,True,True,True,229,REJEITAR
477780,The Tipping Point: How Little Things Can Make a Big Difference,The Tipping Point: How Little Things Can Make a Big Difference,1600240054,9781600240058,The Tipping Point,Malcolm Gladwell,1600240054,9781600240058,The Tipping Point : how Little Things Can Make a Big Difference,Malcolm Gladwell (1963- author),0349113467,9780349113463,0.4359,1.0,0.4359,True,False,False,128,REJEITAR
9516,"Persepolis: The Story of a Childhood (Persepolis, #1)","Persepolis: The Story of a Childhood (Persepolis, #1)",037571457X,9780375714573,Persepolis: The Story of a Childhood (Persepolis #1-2),Marjane Satrapi,,9780375714573,Persepolis,Marjane Satrapi,037571457X,9780375714573,0.9796,0.3448,0.3333,True,True,True,221,REJEITAR
13254289,"Glitches (The Lunar Chronicles, #0.5)","Glitches (The Lunar Chronicles, #0.5)",,,Witch glitch,Leslie Goldman,0743462556,9780743462556,Glitches in AND German,Jessica Blom,,,0.2667,0.4,0.3529,False,False,False,-25,REJEITAR
10361904,وحدها شجرة الرمان,وحدها شجرة الرمان,,9789953363394,Ḥuqūq al-insān fī riwāyāt ʻAbd al-Raḥmān Munīf,Khadījah Shihāb,9953363390,9789953363394,وحدها شجرة الرمان,أنطون، سنان,,,0.0635,1.0,0.0635,True,False,False,80,REJEITAR
23214393,"The Burning Girl (The Hollows - Short Story, #2)","The Burning Girl (The Hollows - Short Story, #2)",1442383798,9781442383791,Burning Girls,C. J. Tudor,0241371317,9781984825032,The Burning Girl,Holly Phillips,0809550652,9780809550654,0.4727,0.5517,0.8276,False,False,False,5,BAIXO
12381269,"Deadlocked (Sookie Stackhouse, #12)","Deadlocked (Sookie Stackhouse, #12)",1937007448,9781937007447,Deadlocked,Charlaine Harris,,9781937007447,Deadlocked - Book 12 - Sookie Stackhouse,Charlaine Harris,1937007448,9781937007447,0.4878,0.8358,0.4348,True,True,True,180,REJEITAR
84144,Seize the Night (Dark-Hunter #6),Seize the Night (Dark-Hunter #6),0749935871,9780749935870,"Seize the Night (A Dark-Hunter Novel, Book 7)",Sherrilyn Kenyon,0749935871,9780749935870,Seize the Night,Sherrilyn Kenyon,0749935871,9780749935870,0.7887,0.6818,0.5263,True,True,True,236,REJEITAR
11390932,موسم الهجرة إلى الشمال,موسم الهجرة إلى الشمال,,9789774900600,Raqṣah sharqīyah,Khālid Birrī,,9789774900600,رقصة شرقية,بري، خالد,977490060X,9789774900600,0.0526,0.25,0.0769,True,True,True,95,REJEITAR
22181319,Sisters of the Revolution: A Feminist Speculative Fiction Anthology,Sisters of the Revolution: A Feminist Speculative Fiction Anthology,1629630357,9781629630359,Sisters of the Revolution: A Feminist Speculative Fiction Anthology,Ann VanderMeer|Jeff VanderMeer,1629630357,9781629630359,Sisters of the Revolution,Ann VanderMeer|Jeff VanderMeer,1629630357,9781629630359,1.0,0.5495,0.5495,True,True,True,261,REJEITAR
167010,"Fables, Volume 2: Animal Farm (Fables, #2)","Fables, Volume 2: Animal Farm (Fables, #2)",140120077X,9781401200770,Fables,Bill Willingham,140120077X,9781401200770,Fables Vol. 2: Animal Farm,Bill Willingham,140120077X,9781401200770,0.2857,0.8,0.4,True,True,True,236,REJEITAR
10313931,Quiet: The Power of Introverts in a World That Can't Stop Talking,Quiet: The Power of Introverts in a World That Can't Stop Talking,,,Quiet,Susan Cain,0141029196,9780141029191,Quiet Power,Susan Cain,0241977894,9780241977897,0.1449,0.2933,0.625,False,False,False,-2,REJEITAR
395871,"The Awakening / The Struggle (The Vampire Diaries, #1-2)","The Awakening / The Struggle (The Vampire Diaries, #1-2)",006114097X,9780061140976,The Vampire Diaries,Lisa Jane Smith,006114097X,9780061140976,The Vampire Diaries: The Awakening and The Struggle,L. J. Smith,006114097X,9780061140976,0.5507,0.42,0.5507,True,True,True,191,REJEITAR
34803596,Batman (2016-) #20,Batman (2016-) #20,,,,,,,Batman: Arkham Knight (2015-) #20,Peter J. Tomasi,,,0.0,0.619,0.0,False,False,False,-25,REJEITAR
13402447,"UnEnchanted (An Unfortunate Fairy Tale, #1)","UnEnchanted (An Unfortunate Fairy Tale, #1)",,,UnEnchanted,Chanda Hahn|Khristine Hvam,1795529253,9781465939425,The Unenchanted Circle,Rupert Latimer,,,0.44,0.5246,0.6667,False,False,False,-17,REJEITAR
13403217,"Shades of Milk and Honey (Glamourist Histories, #1)","Shades of Milk and Honey (Glamourist Histories, #1)",1427210888,9781427210883,Shades of Milk and Honey,Mary Robinette Kowal,1427271453,9781427271457,The Complete Glamourist Histories,Mary Robinette Kowal,1250293588,9781250293589,0.6761,0.7,0.1404,False,False,False,-10,REJEITAR
30899740,Tell Me a Secret (The Story Series #4),Tell Me a Secret (The Story Series #4),,,Tell me a secret,Holly Cupala,0061766666,9780061766664,Tell me a secret. Raccontami il tuo segreto,Martina Owens,8822788850,9788822788856,0.6275,0.6753,0.5517,False,False,False,-25,REJEITAR
23692271,Sapiens: A Brief History of Humankind,Sapiens: A Brief History of Humankind,,,Sàpiens: una història gràfica 2,Yuval Noah Harari,8466347518,9788429779776,SAPIENS - UMA BREVE HISTORIA DA HUMANIDADE,YUVAL NOAH HARARI|JANAINA MARCOANTONIO,8525432180,9788525432186,0.5758,0.7632,0.6286,False,False,False,20,REJEITAR
12628816,"Fifty Shades Darker (Fifty Shades, #2)","Fifty Shades Darker (Fifty Shades, #2)",,,Cincuenta sombras más oscuras,E. L. James,9877250217,9789877250213,Fifty Shades Darker,E L James,1448149460,9781448149469,0.3175,0.717,0.375,False,False,False,6,REJEITAR
12416934,"Consequences (Consequences, #1)","Consequences (Consequences, #1)",,,A Shameful Consequence,Carol Marinelli,0263225607,9780263225600,The Economic Consequences of Peace,John Maynard Keynes,1609772350,9781609772352,0.6122,0.5902,0.5,False,False,False,-9,REJEITAR
34128786,Mr. Rich,Mr. Rich,,,,,,,Resisting Mr. Rich,Elle Nicoll,,9798861399258,0.0,0.5833,0.0,False,False,False,-25,REJEITAR
25817770,Eat Dirt: Why Leaky Gut May Be the Root Cause of Your Health Problems and 5 Surprising Steps to Cure It,Eat Dirt: Why Leaky Gut May Be the Root Cause of Your Health Problems and 5 Surprising Steps to Cure It,0062433644,9780062433640,Eat Dirt: Why Leaky Gut May Be the Root Cause of Your Health Problems and 5 Surprising Steps to Cure It,Josh Axe,0062433644,,Eat Dirt,Dr. Josh Axe,0062433644,9780062433640,1.0,0.1455,0.1455,False,True,False,176,REJEITAR
22609118,"Assassination Classroom, Vol. 02: Time for Grown-Ups","Assassination Classroom, Vol. 02: Time for Grown-Ups",1421576082,9781421576084,"Assassination Classroom, Vol. 02: Time for Grown-Ups",松井 優征,,9781421576084,Assassination Classroom,Yusei Matsui,1421576082,9781421576084,1.0,0.6389,0.6389,True,True,True,206,REJEITAR
3993842,"Frankenstein, Dracula, Dr. Jekyll and Mr. Hyde","Frankenstein, Dracula, Dr. Jekyll and Mr. Hyde",0451521706,9780451521705,"Frankenstein, Dracula, Dr. Jekyll and Mr. Hyde",Bram Stoker|Mary Shelley|Robert Louis Stevenson|Danide|Núria Pradas|Carmen Gil|Bram Stoker|Juan Antonio Molina Foix|Mario Montalbán|Leonard Wolf|ClassyBookRead|BRAM STOCKER|BRAM STOKER|Anna Gasol Trullols|Destinyalready Creative Writing Ink|Bram Stroker|Fay Weldon|Bram Stoker.|Bess Georges|Alba Pagán|David Stuart Davies|David Rogers|A. R. S. BEL|Ferdinand Du Chevalier|Abraham Stoker|Sarah Prescott|Alex Rouse|Bram Stoke|A. Nessi|Bram Stoker,0451521706,9780451521705,Dracula and Frankenstein,Bram Stoker|Mary Wollstonecraft Shelley|Robert Louis Stevenson,0451521706,9780451521705,1.0,0.3636,0.3636,True,True,True,261,REJEITAR
967634,"Master of Darkness (Primes, #4)","Master of Darkness (Primes, #4)",1416513345,9781416513346,"Master of Darkness (Primes Series, Book 4)",Susan Sizemore,1416513345,9781416513346,Master of Darkness,Susan Sizemore,1416513345,9781416513346,0.8182,0.8,0.6316,True,True,True,220,REJEITAR
10053149,"Graceling (Graceling Realm, #1)","Graceling (Graceling Realm, #1)",,,Graceling,Kristin Cashore,193418070X,9781934180709,Graceling Graphic Novel,Kristin Cashore,0358505054,9780358505051,0.5,0.64,0.5625,False,False,False,-2,REJEITAR
49720,Ramtha: El Libro Blanco,Ramtha: El Libro Blanco,0971272506,9780971272507,Ramtha,Ramtha,0971272506,9780971272507,El Libro Blanco,Ramtha,0971272506,9780971272507,0.4286,0.8108,0.1905,True,True,True,236,REJEITAR
7021336,"The Case of the Lost Boy (The Buddy Files, #1)","The Case of the Lost Boy (The Buddy Files, #1)",0807509108,9780807509104,The Buddy files,Dori Hillestad Butler,0807509108,9780807509104,The Case of the Lost Boy,Dori Hillestad Butler,0807592447,9780807592441,0.5263,0.7273,0.3077,True,False,False,96,REJEITAR
20769125,"Dissension (Chronicles of the Uprising, #1)","Dissension (Chronicles of the Uprising, #1)",,,Dissension,Cory J. Herndon,0786940018,9780786940011,Dissension in the House of Commons,Philip Norton,,,0.4082,0.5479,0.4545,False,False,False,-25,REJEITAR
17563358,And Heaven Too,And Heaven Too,,,,,,,All This and Heaven Too,Rachel Field,,,0.0,0.7568,0.0,False,False,False,5,BAIXO
1199258,"Malice in London (Erskine Powell, #4)","Malice in London (Erskine Powell, #4)",080411840X,9780804118408,Malice in London (Erskine Powell Mysteries),Graham Thomas,080411840X,9780804118408,Malice in London,Graham Thomas,080411840X,9780804118408,0.8649,0.6531,0.5614,True,True,True,245,REJEITAR
24287845,"Jim Henson's The Storyteller: Witches, The Phantom Isle (Jim Henson's The Storyteller: Witches, #3)","Jim Henson's The Storyteller: Witches, The Phantom Isle (Jim Henson's The Storyteller: Witches, #3)",,,Jim Henson's Storyteller,Anthony Minghella,1852830263,9781852830267,Jim Henson's The Storyteller: The Novelization,Jim Henson|Anthony Minghella,1684154480,9781684154487,0.4138,0.5547,0.6957,False,False,False,-10,REJEITAR
6764152,"Raiders from the North (Empire of the Moghul, #1)","Raiders from the North (Empire of the Moghul, #1)",075534751X,9780755347513,Empire of the Moghul,Alex Rutherford,,9780755347513,Raiders from the North,Alex Rutherford,075534751X,9780755347513,0.6154,0.6567,0.4286,True,True,True,166,REJEITAR
